Date,Hour,Temp
2/23/2020,19,5
2/23/2020,20,7.62
2/23/2020,21,6.76
2/23/2020,22,3.5
2/23/2020,23,6.42
2/24/2020,0,5.9
2/24/2020,1,7.4
2/24/2020,2,5.25
2/24/2020,3,5.38
2/24/2020,4,8.7
2/24/2020,5,5.51
2/24/2020,6,7.6
2/24/2020,7,14.5
2/24/2020,8,11.79
2/24/2020,9,13.55
2/24/2020,10,16.7
2/24/2020,11,15.93
2/24/2020,12,16.79
2/24/2020,13,16.8
2/24/2020,14,16.96
2/24/2020,15,16.69
2/24/2020,16,10.3
2/24/2020,17,13.44
2/24/2020,18,12.16
2/24/2020,19,9.3
2/24/2020,20,11.35
2/24/2020,21,11.37
2/24/2020,22,8.8
2/24/2020,23,12.37
2/25/2020,0,14.08
2/25/2020,1,12.4
2/25/2020,2,12.63
2/25/2020,3,12.42
2/25/2020,4,11.3
2/25/2020,5,11.17
2/25/2020,6,10.9
2/25/2020,7,15.1
2/25/2020,8,14.73
2/25/2020,9,15.83
2/25/2020,10,17
2/25/2020,11,17.36
2/25/2020,12,17.78
2/25/2020,13,16.9
2/25/2020,14,17.12
2/25/2020,15,16.7
2/25/2020,16,11.8
2/25/2020,17,13.81
2/25/2020,18,12.96
2/25/2020,19,12.3
2/25/2020,20,12.19
2/25/2020,21,11.75
2/25/2020,22,11.5
2/25/2020,23,11.35
2/26/2020,0,11.24
2/26/2020,1,10.8
2/26/2020,2,10.46
2/26/2020,3,10.25
2/26/2020,4,10.8
2/26/2020,5,9.85
2/26/2020,6,10.95
2/26/2020,7,16.6
2/26/2020,8,14.4
2/26/2020,9,15.89
2/26/2020,10,18.1
2/26/2020,11,17.4
2/26/2020,12,18.35
2/26/2020,13,15.4
2/26/2020,14,17.17
2/26/2020,15,16.62
2/26/2020,16,14.3
2/26/2020,17,15.23
2/26/2020,18,14.67
2/26/2020,19,14.2
2/26/2020,20,14.04
2/26/2020,21,13.95
2/26/2020,22,14.4
2/26/2020,23,13.01
2/27/2020,0,13.15
2/27/2020,1,14.1
2/27/2020,2,14.06
2/27/2020,3,13.3
2/27/2020,4,14.6
2/27/2020,5,13.95
2/27/2020,6,14.02
2/27/2020,7,17.2
2/27/2020,8,15.94
2/27/2020,9,16.69
2/27/2020,10,17.7
2/27/2020,11,18.11
2/27/2020,12,16.36
2/27/2020,13,16.7
2/27/2020,14,16.32
2/27/2020,15,15.24
2/27/2020,16,13
2/27/2020,17,12.89
2/27/2020,18,12.22
2/27/2020,19,11.5
2/27/2020,20,11.12
2/27/2020,21,10.64
2/27/2020,22,9.4
2/27/2020,23,9.9
2/28/2020,0,9.58
2/28/2020,1,9.16
2/28/2020,2,8.43
2/28/2020,3,8
2/28/2020,4,7.31
2/28/2020,5,6.78
2/28/2020,6,7.73
2/28/2020,7,10.18
2/28/2020,8,11.95
2/28/2020,9,12.61
2/28/2020,10,13.26
2/28/2020,11,14.02
2/28/2020,12,14.43
2/28/2020,13,14.6
2/28/2020,14,14.6
2/28/2020,15,14.6
2/28/2020,16,14.6
2/28/2020,17,14.6
2/28/2020,18,14.6
2/28/2020,19,14.6
2/28/2020,20,14.6
2/28/2020,21,14.6
2/28/2020,22,9.9
2/28/2020,23,14.6
2/29/2020,0,14.6
2/29/2020,1,7.2
2/29/2020,2,14.6
2/29/2020,3,14.6
2/29/2020,4,7.3
2/29/2020,5,14.6
2/29/2020,6,14.6
2/29/2020,7,10.5
2/29/2020,8,14.6
2/29/2020,9,14.6
2/29/2020,10,12.2
2/29/2020,11,14.6
2/29/2020,12,14.6
2/29/2020,13,11.9
2/29/2020,14,14.6
2/29/2020,15,14.6
2/29/2020,16,6.8
2/29/2020,17,14.6
2/29/2020,18,14.6
2/29/2020,19,5.3
2/29/2020,20,14.6
2/29/2020,21,14.6
2/29/2020,22,4.4
2/29/2020,22,4.4
2/29/2020,23,14.31
3/1/2020,0,14.31
3/1/2020,1,3.8
3/1/2020,2,14.31
3/1/2020,3,14.31
3/1/2020,4,4.4
3/1/2020,5,14.31
3/1/2020,6,14.31
3/1/2020,7,13.9
3/1/2020,8,14.31
3/1/2020,9,14.31
3/1/2020,10,15.3
3/1/2020,11,14.31
3/1/2020,12,14.31
3/1/2020,13,14.8
3/1/2020,14,14.31
3/1/2020,15,14.31
3/1/2020,16,11.1
3/1/2020,17,14.31
3/1/2020,18,14.31
3/1/2020,19,9.3
3/1/2020,20,14.31
3/1/2020,21,14.31
3/1/2020,22,8
3/1/2020,23,14.31
3/2/2020,0,14.31
3/2/2020,1,9.4
3/2/2020,2,14.31
3/2/2020,3,14.31
3/2/2020,4,10.9
3/2/2020,5,14.31
3/2/2020,6,14.31
3/2/2020,7,17.1
3/2/2020,8,14.31
3/2/2020,9,15.87
3/2/2020,10,17.4
3/2/2020,11,16.75
3/2/2020,12,16.66
3/2/2020,13,15.6
3/2/2020,14,16.69
3/2/2020,15,16.09
3/2/2020,16,13.2
3/2/2020,17,14.86
3/2/2020,18,14.54
3/2/2020,19,11.6
3/2/2020,20,13.34
3/2/2020,21,12.9
3/2/2020,22,12.8
3/2/2020,23,11.59
3/3/2020,0,11.31
3/3/2020,1,14
3/3/2020,2,11.67
3/3/2020,3,11.78
3/3/2020,4,15
3/3/2020,5,11.99
3/3/2020,6,14.28
3/3/2020,7,19
3/3/2020,8,17.44
3/3/2020,9,18.19
3/3/2020,10,20.8
3/3/2020,11,19.26
3/3/2020,12,19.41
3/3/2020,13,19.2
3/3/2020,14,19.05
3/3/2020,15,18.32
3/3/2020,16,14.7
3/3/2020,17,15.99
3/3/2020,18,15.54
3/3/2020,19,14.1
3/3/2020,20,14.53
3/3/2020,21,14.32
3/3/2020,22,14
3/3/2020,23,14.07
3/4/2020,0,13.97
3/4/2020,1,14.7
3/4/2020,2,13.9
3/4/2020,3,13.97
3/4/2020,4,15.8
3/4/2020,5,14.54
3/4/2020,6,15.07
3/4/2020,7,15.4
3/4/2020,8,16.35
3/4/2020,9,16.72
3/4/2020,10,17.9
3/4/2020,11,16.79
3/4/2020,12,16.66
3/4/2020,13,15.9
3/4/2020,14,15.61
3/4/2020,15,15.79
3/4/2020,16,13.4
3/4/2020,17,14.41
3/4/2020,18,13.6
3/4/2020,19,11.9
3/4/2020,20,12.37
3/4/2020,21,11.93
3/4/2020,22,11.3
3/4/2020,23,10.75
3/5/2020,0,10.34
3/5/2020,1,9.6
3/5/2020,2,9.24
3/5/2020,3,9.19
3/5/2020,4,10.2
3/5/2020,5,8.65
3/5/2020,6,9.2
3/5/2020,7,14.3
3/5/2020,8,12.61
3/5/2020,9,14.2
3/5/2020,10,15.2
3/5/2020,11,16.24
3/5/2020,12,15.71
3/5/2020,13,14.6
3/5/2020,14,15.45
3/5/2020,15,15.18
3/5/2020,16,10.8
3/5/2020,17,13.42
3/5/2020,18,12.66
3/5/2020,19,9.7
3/5/2020,20,11.46
3/5/2020,21,11.07
3/5/2020,22,8.4
3/5/2020,23,9.87
3/6/2020,0,9.44
3/6/2020,1,7.2
3/6/2020,2,8.65
3/6/2020,3,8.64
3/6/2020,4,9
3/6/2020,5,8.17
3/6/2020,6,10.23
3/6/2020,7,17
3/6/2020,8,14.44
3/6/2020,9,15.37
3/6/2020,10,16.4
3/6/2020,11,16.07
3/6/2020,12,16.1
3/6/2020,13,15.9
3/6/2020,14,15.84
3/6/2020,15,15.72
3/6/2020,16,13.1
3/6/2020,17,13.47
3/6/2020,18,13.52
3/6/2020,19,11.5
3/6/2020,20,12.99
3/6/2020,21,12.6
3/6/2020,22,11.1
3/6/2020,23,12.52
3/7/2020,0,11.99
3/7/2020,1,10.1
3/7/2020,2,10.89
3/7/2020,3,10.34
3/7/2020,4,10.9
3/7/2020,5,10.34
3/7/2020,6,11.03
3/7/2020,7,16.7
3/7/2020,8,14.73
3/7/2020,9,15.56
3/7/2020,10,18.2
3/7/2020,11,16.3
3/7/2020,12,16.76
3/7/2020,13,18.5
3/7/2020,14,17.67
3/7/2020,15,17.62
3/7/2020,16,14.5
3/7/2020,17,16.1
3/7/2020,18,15.48
3/7/2020,19,14.1
3/7/2020,20,15.04
3/7/2020,21,15.15
3/7/2020,22,14.2
3/7/2020,23,14.98
3/8/2020,0,15.27
3/8/2020,1,15.4
3/8/2020,2,15.42
3/8/2020,3,15.23
3/8/2020,4,15.3
3/8/2020,5,15.51
3/8/2020,6,15.4
3/8/2020,7,18
3/8/2020,8,16.78
3/8/2020,9,17.14
3/8/2020,10,20.9
3/8/2020,11,18.21
3/8/2020,12,18.43
3/8/2020,13,18.6
3/8/2020,14,18.61
3/8/2020,15,18.04
3/8/2020,16,16
3/8/2020,17,16.53
3/8/2020,18,16.09
3/8/2020,19,14.3
3/8/2020,20,15.16
3/8/2020,21,14.96
3/8/2020,22,14.6
3/8/2020,23,14.4
3/9/2020,0,13.75
3/9/2020,1,14.2
3/9/2020,2,13.24
3/9/2020,3,13.1
3/9/2020,4,10.1
3/9/2020,5,10.9
3/9/2020,6,10.06
3/9/2020,7,9.4
3/9/2020,8,9.6
3/9/2020,9,9.72
3/9/2020,10,10.2
3/9/2020,11,9.94
3/9/2020,12,9.98
3/9/2020,13,10.8
3/9/2020,14,10.58
3/9/2020,15,10.41
3/9/2020,16,9.9
3/9/2020,17,9.63
3/9/2020,18,9.78
3/9/2020,19,10.1
3/9/2020,20,9.86
3/9/2020,21,10.06
3/9/2020,22,10.3
3/9/2020,23,9.98
3/10/2020,0,9.98
3/10/2020,1,10.9
3/10/2020,2,9.51
3/10/2020,3,9.19
3/10/2020,4,12.1
3/10/2020,5,9.22
3/10/2020,6,10.39
3/10/2020,7,15.2
3/10/2020,8,13.74
3/10/2020,9,14.51
3/10/2020,10,16.4
3/10/2020,11,15.43
3/10/2020,12,15.89
3/10/2020,13,15.5
3/10/2020,14,15
3/10/2020,15,14.74
3/10/2020,16,10.9
3/10/2020,17,12.98
3/10/2020,18,12.21
3/10/2020,19,9.3
3/10/2020,20,11.02
3/10/2020,21,10.47
3/10/2020,22,10.6
3/10/2020,23,10.36
3/11/2020,0,10.3
3/11/2020,1,10.2
3/11/2020,2,10.12
3/11/2020,3,9.79
3/11/2020,4,8.7
3/11/2020,5,9.06
3/11/2020,6,9.78
3/11/2020,7,14.8
3/11/2020,8,14.08
3/11/2020,9,14.54
3/11/2020,10,15.5
3/11/2020,11,15.02
3/11/2020,12,14.6
3/11/2020,13,14.3
3/11/2020,14,13.66
3/11/2020,15,13.79
3/11/2020,16,9.7
3/11/2020,17,12.63
3/11/2020,18,12.07
3/11/2020,19,9.5
3/11/2020,20,10.21
3/11/2020,21,9.73
3/11/2020,22,8
3/11/2020,23,9.27
3/12/2020,0,9.11
3/12/2020,1,7
3/12/2020,2,9.01
3/12/2020,3,8.51
3/12/2020,4,10.4
3/12/2020,5,9.19
3/12/2020,6,9.19
3/12/2020,7,16.4
3/12/2020,8,15.37
3/12/2020,9,15.59
3/12/2020,10,17.7
3/12/2020,11,17.2
3/12/2020,12,17.86
3/12/2020,13,17.3
3/12/2020,14,17.96
3/12/2020,15,17.44
3/12/2020,16,14.7
3/12/2020,17,15.49
3/12/2020,18,14.88
3/12/2020,19,15.1
3/12/2020,20,14.72
3/12/2020,21,14.42
3/12/2020,22,11.5
3/12/2020,23,13.71
3/13/2020,0,13
3/13/2020,1,15.3
3/13/2020,2,13.29
3/13/2020,3,12.96
3/13/2020,4,14.6
3/13/2020,5,13.61
3/13/2020,6,14.12
3/13/2020,7,20.1
3/13/2020,8,18.73
3/13/2020,9,19.29
3/13/2020,10,20.4
3/13/2020,11,21.13
3/13/2020,12,21.75
3/13/2020,13,19.3
3/13/2020,14,21.28
3/13/2020,15,21.07
3/13/2020,16,14.9
3/13/2020,17,18.47
3/13/2020,18,16.33
3/13/2020,19,10.4
3/13/2020,20,14.98
3/13/2020,21,14.56
3/13/2020,22,10.8
3/13/2020,23,13.23
3/14/2020,0,12.65
3/14/2020,1,8.1
3/14/2020,2,12.24
3/14/2020,3,12.25
3/14/2020,4,12
3/14/2020,5,11.42
3/14/2020,6,14.23
3/14/2020,7,19.5
3/14/2020,8,19.89
3/14/2020,9,20.49
3/14/2020,10,21.6
3/14/2020,11,22.05
3/14/2020,12,21.49
3/14/2020,13,18.6
3/14/2020,14,20.79
3/14/2020,15,20.3
3/14/2020,16,14.6
3/14/2020,17,17.35
3/14/2020,18,16.5
3/14/2020,19,13.4
3/14/2020,20,15.68
3/14/2020,21,14.99
3/14/2020,22,14.6
3/14/2020,23,13.91
3/15/2020,0,13.37
3/15/2020,1,11
3/15/2020,2,12.48
3/15/2020,3,12.04
3/15/2020,4,13.9
3/15/2020,5,12.13
3/15/2020,6,13.08
3/15/2020,7,16.1
3/15/2020,8,16.71
3/15/2020,9,16.91
3/15/2020,10,15
3/15/2020,11,17.03
3/15/2020,12,16.19
3/15/2020,13,13.4
3/15/2020,14,14.75
3/15/2020,15,13.76
3/15/2020,16,11.7
3/15/2020,17,12.83
3/15/2020,18,12.83
3/15/2020,19,10.6
3/15/2020,20,12.83
3/15/2020,21,12.83
3/15/2020,22,9
3/15/2020,23,12.83
3/16/2020,0,12.83
3/16/2020,1,8.4
3/16/2020,2,8.1
3/16/2020,3,8.1
3/16/2020,4,8.1
3/16/2020,5,8.1
3/16/2020,6,8.1
3/16/2020,7,8.7
3/16/2020,8,8.1
3/16/2020,9,8.49
3/16/2020,10,9
3/16/2020,11,8.79
3/16/2020,12,9.36
3/16/2020,13,9
3/16/2020,14,9.07
3/16/2020,15,9.1
3/16/2020,16,8.7
3/16/2020,17,8.02
3/16/2020,18,8.04
3/16/2020,19,9
3/16/2020,20,7.75
3/16/2020,21,7.93
3/16/2020,22,8.1
3/16/2020,23,7.54
3/17/2020,0,7.33
3/17/2020,1,7.3
3/17/2020,2,6.91
3/17/2020,3,6.67
3/17/2020,4,8
3/17/2020,5,6.32
3/17/2020,6,7.5
3/17/2020,7,10.9
3/17/2020,8,9.92
3/17/2020,9,10.84
3/17/2020,10,12
3/17/2020,11,12.57
3/17/2020,12,13.01
3/17/2020,13,11.6
3/17/2020,14,13.51
3/17/2020,15,13.29
3/17/2020,16,7.4
3/17/2020,17,10.74
3/17/2020,18,9.73
3/17/2020,19,6.1
3/17/2020,20,8.77
3/17/2020,21,7.84
3/17/2020,22,4.3
3/17/2020,23,6.8
3/18/2020,0,5.9
3/18/2020,1,4
3/18/2020,2,5.68
3/18/2020,3,6.21
3/18/2020,4,8.9
3/18/2020,5,6.03
3/18/2020,6,8.63
3/18/2020,7,13.5
3/18/2020,8,13.16
3/18/2020,9,14.03
3/18/2020,10,14.2
3/18/2020,11,15.58
3/18/2020,12,15.69
3/18/2020,13,13.1
3/18/2020,14,15.69
3/18/2020,15,15.69
3/18/2020,16,9.9
3/18/2020,17,15.69
3/18/2020,18,15.69
3/18/2020,19,9.7
3/18/2020,20,8.07
3/18/2020,21,8.07
3/18/2020,22,9.9
3/18/2020,23,8.07
3/19/2020,0,8.07
3/19/2020,1,9.1
3/19/2020,2,8.07
3/19/2020,3,8.07
3/19/2020,4,9.4
3/19/2020,5,8.05
3/19/2020,6,9.16
3/19/2020,7,12.2
3/19/2020,8,11.28
3/19/2020,9,12.07
3/19/2020,10,13.2
3/19/2020,11,13.32
3/19/2020,12,14
3/19/2020,13,12.8
3/19/2020,14,13.92
3/19/2020,15,13.93
3/19/2020,16,9.2
3/19/2020,17,11.5
3/19/2020,18,10.53
3/19/2020,19,7.1
3/19/2020,20,8.46
3/19/2020,21,7.99
3/19/2020,22,4.6
3/19/2020,23,6.7
3/20/2020,0,6.61
3/20/2020,1,3.2
3/20/2020,2,6.32
3/20/2020,3,6.28
3/20/2020,4,8.5
3/20/2020,5,6.14
3/20/2020,6,8.81
3/20/2020,7,16
3/20/2020,8,14.47
3/20/2020,9,16.19
3/20/2020,10,16.9
3/20/2020,11,17.2
3/20/2020,12,17.49
3/20/2020,13,16.4
3/20/2020,14,17.45
3/20/2020,15,17.09
3/20/2020,16,12.8
3/20/2020,17,15.07
3/20/2020,18,14.12
3/20/2020,19,8.9
3/20/2020,20,12.63
3/20/2020,21,11.92
3/20/2020,22,8.9
3/20/2020,23,11.12
3/21/2020,0,10.73
3/21/2020,1,9.1
3/21/2020,2,9.65
3/21/2020,3,9.6
3/21/2020,4,11.2
3/21/2020,5,9.22
3/21/2020,6,11.28
3/21/2020,7,18.5
3/21/2020,8,17
3/21/2020,9,17.19
3/21/2020,10,19.4
3/21/2020,11,19.54
3/21/2020,12,19.42
3/21/2020,13,18.5
3/21/2020,14,19.55
3/21/2020,15,18.99
3/21/2020,16,13.3
3/21/2020,17,16.17
3/21/2020,18,15.17
3/21/2020,19,10
3/21/2020,20,13.08
3/21/2020,21,12.55
3/21/2020,22,12.2
3/21/2020,23,12.02
3/22/2020,0,11.81
3/22/2020,1,10
3/22/2020,2,11.15
3/22/2020,3,10.91
3/22/2020,4,11.9
3/22/2020,5,11.07
3/22/2020,6,11.56
3/22/2020,7,16.1
3/22/2020,8,14.76
3/22/2020,9,15.72
3/22/2020,10,16.2
3/22/2020,11,16.32
3/22/2020,12,16.31
3/22/2020,13,15.3
3/22/2020,14,15.61
3/22/2020,15,15.45
3/22/2020,16,13
3/22/2020,17,14.4
3/22/2020,18,13.88
3/22/2020,19,11.9
3/22/2020,20,13.23
3/22/2020,21,13.13
3/22/2020,22,11.6
3/22/2020,23,13.01
3/23/2020,0,12.8
3/23/2020,1,11.5
3/23/2020,2,12.55
3/23/2020,3,12.36
3/23/2020,4,12.5
3/23/2020,5,12.07
3/23/2020,6,12.54
3/23/2020,7,16.8
3/23/2020,8,14.03
3/23/2020,9,14.8
3/23/2020,10,13.7
3/23/2020,11,15.12
3/23/2020,12,15
3/23/2020,13,12.9
3/23/2020,14,13.86
3/23/2020,15,13.8
3/23/2020,16,11.9
3/23/2020,17,12.69
3/23/2020,18,12.17
3/23/2020,19,11.2
3/23/2020,20,11.33
3/23/2020,21,11.19
3/23/2020,22,10.5
3/23/2020,23,11.05
3/24/2020,0,10.8
3/24/2020,1,10.5
3/24/2020,2,10.52
3/24/2020,3,10.39
3/24/2020,4,11.3
3/24/2020,5,10.25
3/24/2020,6,11.07
3/24/2020,7,14
3/24/2020,8,12.79
3/24/2020,9,13.46
3/24/2020,10,14.3
3/24/2020,11,14.87
3/24/2020,12,14.37
3/24/2020,13,13.8
3/24/2020,14,15.37
3/24/2020,15,14.91
3/24/2020,16,11.9
3/24/2020,17,13.01
3/24/2020,18,11.99
3/24/2020,19,9
3/24/2020,20,10.65
3/24/2020,21,10.36
3/24/2020,22,10
3/24/2020,23,9.83
3/25/2020,0,9.55
3/25/2020,1,10.3
3/25/2020,2,9.66
3/25/2020,3,9.6
3/25/2020,4,10.5
3/25/2020,5,9.43
3/25/2020,6,9.95
3/25/2020,7,11.1
3/25/2020,8,11.73
3/25/2020,9,12.08
3/25/2020,10,9.8
3/25/2020,11,12.2
3/25/2020,12,11.79
3/25/2020,13,10.3
3/25/2020,14,11.37
3/25/2020,15,10.94
3/25/2020,16,10.5
3/25/2020,17,10.07
3/25/2020,18,10.08
3/25/2020,19,11
3/25/2020,20,10.07
3/25/2020,21,10.03
3/25/2020,22,9.9
3/25/2020,23,9.46
3/26/2020,0,9.49
3/26/2020,1,10.3
3/26/2020,2,9.51
3/26/2020,3,9.57
3/26/2020,4,10.7
3/26/2020,5,10.12
3/26/2020,6,10.17
3/26/2020,7,11.4
3/26/2020,8,10.7
3/26/2020,9,10.83
3/26/2020,10,11.7
3/26/2020,11,11.02
3/26/2020,12,11.09
3/26/2020,13,11.1
3/26/2020,14,10.98
3/26/2020,15,10.72
3/26/2020,16,11
3/26/2020,17,10.72
3/26/2020,18,10.48
3/26/2020,19,11.2
3/26/2020,20,10.58
3/26/2020,21,10.53
3/26/2020,22,11.4
3/26/2020,23,10.73
3/27/2020,0,10.68
3/27/2020,1,10.7
3/27/2020,2,10.28
3/27/2020,3,10.26
3/27/2020,4,11.2
3/27/2020,5,10.25
3/27/2020,6,10.46
3/27/2020,7,11.2
3/27/2020,8,10.59
3/27/2020,9,10.62
3/27/2020,10,11.6
3/27/2020,11,10.88
3/27/2020,12,10.71
3/27/2020,13,11.5
3/27/2020,14,10.48
3/27/2020,15,10.76
3/27/2020,16,11.1
3/27/2020,17,10.45
3/27/2020,18,10.42
3/27/2020,19,10.8
3/27/2020,20,9.88
3/27/2020,21,9.55
3/27/2020,22,9.6
3/27/2020,23,9.13
3/28/2020,0,9.04
3/28/2020,1,7.4
3/28/2020,2,8.45
3/28/2020,3,7.8
3/28/2020,4,10.2
3/28/2020,5,7.72
3/28/2020,6,9.71
3/28/2020,7,14.6
3/28/2020,8,12.53
3/28/2020,9,12.85
3/28/2020,10,15.3
3/28/2020,11,14.44
3/28/2020,12,14.28
3/28/2020,13,12.7
3/28/2020,14,14.63
3/28/2020,15,13.36
3/28/2020,16,11.4
3/28/2020,17,12.15
3/28/2020,18,11.68
3/28/2020,19,10.5
3/28/2020,20,11.11
3/28/2020,21,10.63
3/28/2020,22,8.3
3/28/2020,23,9.91
3/29/2020,0,9.82
3/29/2020,1,8.9
3/29/2020,2,9.16
3/29/2020,3,11.5
3/29/2020,4,8.96
3/29/2020,5,8.94
3/29/2020,6,14.9
3/29/2020,7,12.29
3/29/2020,8,13.8
3/29/2020,9,12.9
3/29/2020,10,14.73
3/29/2020,11,14.81
3/29/2020,12,13.3
3/29/2020,13,14.14
3/29/2020,14,13.87
3/29/2020,15,10.1
3/29/2020,16,14.15
3/29/2020,17,13.07
3/29/2020,18,8.4
3/29/2020,19,11.22
3/29/2020,20,10.8
3/29/2020,21,6.7
3/29/2020,22,9.97
3/29/2020,23,9.68
3/30/2020,0,5.8
3/30/2020,1,8.67
3/30/2020,2,8.27
3/30/2020,3,9
3/30/2020,4,8.03
3/30/2020,5,8.43
3/30/2020,6,15
3/30/2020,7,12.91
3/30/2020,8,14.67
3/30/2020,9,16.5
3/30/2020,10,15.85
3/30/2020,11,16.91
3/30/2020,12,16.4
3/30/2020,13,17.77
3/30/2020,14,17.02
3/30/2020,15,12.3
3/30/2020,16,15.94
3/30/2020,17,14.61
3/30/2020,18,11.2
3/30/2020,19,12.9
3/30/2020,20,12.23
3/30/2020,21,10.8
3/30/2020,22,11.56
3/30/2020,23,11.56
3/31/2020,0,10.9
3/31/2020,1,11.54
3/31/2020,2,11.8
3/31/2020,3,14.4
3/31/2020,4,11.51
3/31/2020,5,12.36
3/31/2020,6,17.4
3/31/2020,7,13.52
3/31/2020,8,16.14
3/31/2020,9,18
3/31/2020,10,17.41
3/31/2020,11,17.99
3/31/2020,12,16.6
3/31/2020,13,18.22
3/31/2020,14,17.6
3/31/2020,15,12.4
3/31/2020,16,16.62
3/31/2020,17,14.78
3/31/2020,18,11.3
3/31/2020,19,12.73
3/31/2020,20,11.61
3/31/2020,21,10.4
3/31/2020,21,10.4
3/31/2020,22,11.28
3/31/2020,23,10.61
4/1/2020,0,9.4
4/1/2020,1,10.22
4/1/2020,2,9.85
4/1/2020,3,11.1
4/1/2020,4,9.03
4/1/2020,5,9.04
4/1/2020,6,13.5
4/1/2020,7,9.04
4/1/2020,8,9.04
4/1/2020,9,14.3
4/1/2020,10,9.04
4/1/2020,11,9.04
4/1/2020,12,13.5
4/1/2020,13,9.04
4/1/2020,14,9.04
4/1/2020,15,13
4/1/2020,16,9.04
4/1/2020,17,9.04
4/1/2020,18,11.9
4/1/2020,19,9.04
4/1/2020,20,9.04
4/1/2020,21,12
4/1/2020,22,9.04
4/1/2020,23,9.04
4/2/2020,0,9.7
4/2/2020,1,9.04
4/2/2020,2,9.04
4/2/2020,3,10.3
4/2/2020,4,9.04
4/2/2020,5,9.04
4/2/2020,6,13.1
4/2/2020,7,9.04
4/2/2020,8,9.04
4/2/2020,9,15.1
4/2/2020,10,11.01
4/2/2020,11,11.01
4/2/2020,12,13.9
4/2/2020,13,11.01
4/2/2020,14,11.01
4/2/2020,15,10.3
4/2/2020,16,11.01
4/2/2020,17,11.01
4/2/2020,18,7.8
4/2/2020,19,11.01
4/2/2020,20,11.01
4/2/2020,21,6.2
4/2/2020,22,11.01
4/2/2020,23,11.01
4/3/2020,0,7.8
4/3/2020,1,11.01
4/3/2020,2,11.01
4/3/2020,3,10.1
4/3/2020,4,11.01
4/3/2020,5,11.01
4/3/2020,6,12.2
4/3/2020,7,11.01
4/3/2020,8,11.01
4/3/2020,9,11.1
4/3/2020,10,11.01
4/3/2020,11,11.01
4/3/2020,12,11.3
4/3/2020,13,11.01
4/3/2020,14,11.08
4/3/2020,15,10.3
4/3/2020,16,10.82
4/3/2020,17,10.26
4/3/2020,18,9.9
4/3/2020,19,9.81
4/3/2020,20,9.64
4/3/2020,21,9.7
4/3/2020,22,9.67
4/3/2020,23,9.39
4/4/2020,0,10.2
4/4/2020,1,9.63
4/4/2020,2,9.42
4/4/2020,3,11.2
4/4/2020,4,9.64
4/4/2020,5,10.08
4/4/2020,6,11.8
4/4/2020,7,10.64
4/4/2020,8,11.16
4/4/2020,9,12.2
4/4/2020,10,11.57
4/4/2020,11,12.04
4/4/2020,12,12.8
4/4/2020,13,11.87
4/4/2020,14,12.46
4/4/2020,15,12.2
4/4/2020,16,12.18
4/4/2020,17,12.07
4/4/2020,18,11.9
4/4/2020,19,11.46
4/4/2020,20,10.94
4/4/2020,21,12.8
4/4/2020,22,9.74
4/4/2020,23,9.89
4/5/2020,0,10.9
4/5/2020,1,10.21
4/5/2020,2,10.15
4/5/2020,3,11.4
4/5/2020,4,10.34
4/5/2020,5,10.41
4/5/2020,6,14.6
4/5/2020,7,11.95
4/5/2020,8,13.19
4/5/2020,9,13.6
4/5/2020,10,12.78
4/5/2020,11,12.76
4/5/2020,12,12.7
4/5/2020,13,12.95
4/5/2020,14,12.77
4/5/2020,15,10.9
4/5/2020,16,11.89
4/5/2020,17,10.91
4/5/2020,18,10.7
4/5/2020,19,9.99
4/5/2020,20,10.04
4/5/2020,21,10
4/5/2020,22,9.94
4/5/2020,23,9.77
4/6/2020,0,9.2
4/6/2020,1,9.54
4/6/2020,2,9.23
4/6/2020,3,9.7
4/6/2020,4,9.12
4/6/2020,5,9.2
4/6/2020,6,10.7
4/6/2020,7,9.97
4/6/2020,8,10.22
4/6/2020,9,10.7
4/6/2020,10,10.23
4/6/2020,11,10.59
4/6/2020,12,10.2
4/6/2020,13,10.34
4/6/2020,14,10.02
4/6/2020,15,9.3
4/6/2020,16,9.33
4/6/2020,17,9.07
4/6/2020,18,9.1
4/6/2020,19,9.04
4/6/2020,20,9.02
4/6/2020,21,9
4/6/2020,22,9.02
4/6/2020,23,8.67
4/7/2020,0,8.4
4/7/2020,1,8.29
4/7/2020,2,8.43
4/7/2020,3,8.2
4/7/2020,4,8.58
4/7/2020,5,8.54
4/7/2020,6,8.3
4/7/2020,7,7.74
4/7/2020,8,8.62
4/7/2020,9,11.9
4/7/2020,10,8.93
4/7/2020,11,9.49
4/7/2020,12,12.4
4/7/2020,13,11.57
4/7/2020,14,11.59
4/7/2020,15,12.3
4/7/2020,16,11.61
4/7/2020,17,11.75
4/7/2020,18,11.7
4/7/2020,19,11.49
4/7/2020,20,11.27
4/7/2020,21,10.8
4/7/2020,22,10.82
4/7/2020,23,10.65
4/8/2020,0,10.2
4/8/2020,1,9.85
4/8/2020,2,9.78
4/8/2020,3,11.4
4/8/2020,4,10.07
4/8/2020,5,10.36
4/8/2020,6,13.8
4/8/2020,7,11.67
4/8/2020,8,12.97
4/8/2020,9,13.4
4/8/2020,10,13.98
4/8/2020,11,14.06
4/8/2020,12,13.8
4/8/2020,13,14.07
4/8/2020,14,13.27
4/8/2020,15,12.8
4/8/2020,16,13.56
4/8/2020,17,12.77
4/8/2020,18,12.4
4/8/2020,19,12.18
